count_point_id,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles
84097,6,London,122,Hackney,A106,Major,A12,"LA Boundary",537470,185700,51.55344717,-0.01854322,0.40,0.25
84096,6,London,125,"Waltham Forest",A1199,Major,"Gainsborough Rd","Bush Rd",539700,187650,51.57042207,0.01437412,0.30,0.19
84095,6,London,125,"Waltham Forest",A106,Major,"Francis Rd",A11,539000,187200,51.56655143,0.00410284,1.90,1.18
84094,6,London,125,"Waltham Forest",A106,Major,A112,"A106 Grove Green Rd",538413,186386,51.55938125,-0.00468080,0.50,0.31
84093,6,London,125,"Waltham Forest",A106,Major,"A112 High Road Leyton","A106 Francis Rd",538400,186300,51.55861165,-0.00490203,0.40,0.25
84092,6,London,125,"Waltham Forest",A106,Major,"A106 Ruckholt Rd",A112,538200,186150,51.55731278,-0.00784405,0.20,0.12
84091,6,London,125,"Waltham Forest",A106,Major,"York Road",A112,538199,186235,51.55807684,-0.00782509,0.20,0.12
84090,6,London,125,"Waltham Forest",A106,Major,"LA Boundary","A106 Alexandra Rd",537672,186002,51.55611179,-0.01551338,0.80,0.50
82116,6,London,107,Lambeth,A3036,Major,"LA Boundary",A3205,530000,177110,51.47802021,-0.12939230,3.20,1.99
82115,6,London,107,Lambeth,A23,Major,"Camberwell Rd","Kennington Park Rd",531240,177600,51.48213767,-0.11136484,0.20,0.12
81119,6,London,109,Westminster,A301,Major,A301,"LA Boundary",530649,180963,51.51249695,-0.11862671,0.70,0.43
81118,6,London,109,Westminster,A301,Major,A301,"LA Boundary",530750,180580,51.50903167,-0.11731403,0.10,0.06
81117,6,London,109,Westminster,A301,Major,A4,A301,530630,180780,51.51085676,-0.11896814,0.20,0.12
81095,6,London,147,Ealing,A4000,Major,"Portal Way",A40,520800,181692,51.52123811,-0.26023692,0.30,0.19
81094,6,London,147,Ealing,A4000,Major,"Victoria Road","Portal Way",520900,181787,51.52207055,-0.25876370,0.20,0.12
81093,6,London,147,Ealing,A4000,Major,"Victoria Road","Wales Farm Road",520752,181807,51.52228192,-0.26088904,0.30,0.19
81092,6,London,147,Ealing,A4000,Major,"A4000 Portal Way","Victoria Road",520700,181900,51.52312885,-0.26160635,0.30,0.19
81091,6,London,147,Ealing,A4000,Major,"A40 Western Avenue","A4000 Portal Way",520626,181808,51.52231780,-0.26270395,0.20,0.12
81073,6,London,103,Southwark,A3203,Major,A302,A201/A3202,531600,179400,51.49823020,-0.10551295,0.30,0.19
81032,6,London,174,"City of London",A1,Major,A40,A1211,532140,181400,51.51607778,-0.09698904,0.40,0.25
80796,6,London,201,Havering,A1306,Major,A13,"Manor Way",550630,182020,51.51702489,0.16956044,0.90,0.56
80795,6,London,201,Havering,A1306,Major,"A1306 NEW ROAD",A13,550590,182650,51.52269591,0.16925312,0.70,0.43
80764,6,London,107,Lambeth,A2214,Major,"Effra Road","Dulwich Road",531270,174620,51.45535011,-0.11203841,0.20,0.12
80763,6,London,107,Lambeth,A2214,Major,"Effra Road","Dulwich Road",531240,174700,51.45607600,-0.11244028,0.30,0.19
80722,6,London,145,Camden,A5202,Major,A501,"Royal College St",530121,183118,51.53198532,-0.12543581,1.40,0.87
80694,6,London,109,Westminster,A4,Major,Haymarket,"Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.30,0.19
80458,6,London,204,Merton,A238,Major,B235,A298,523910,169460,51.41063192,-0.21971711,1.20,0.75
80457,6,London,204,Merton,A238,Major,"LA Boundary",B235,522170,169680,51.41298648,-0.24464806,1.80,1.12
80388,6,London,122,Hackney,A1208,Major,A10/A5201,"Weymouth Terrace",533620,182930,51.52947903,-0.07509200,0.60,0.37
80312,6,London,118,Brent,A4089,Major,A404,A4089,518980,185800,51.55854485,-0.28506934,1.10,0.68
79999,6,London,118,Brent,A4089,Major,A4179,A4088,519400,186360,51.56348909,-0.27882351,0.50,0.31
79998,6,London,118,Brent,A404,Major,A4179,A406,519100,185017,51.55148219,-0.28360375,1.40,0.87
79997,6,London,185,Harrow,A4005,Major,A404,A409,515540,188350,51.58217720,-0.33383192,1.00,0.62
79995,6,London,108,Wandsworth,A218,Major,A218,A3,525230,174430,51.45500929,-0.19899166,0.60,0.37
79994,6,London,165,Haringey,A1055,Major,A10,A503,534000,189550,51.58887835,-0.06709801,0.70,0.43
79993,6,London,165,Haringey,A503,Major,A10,A1055,534000,189070,51.58456497,-0.06728098,0.90,0.56
79992,6,London,122,Hackney,A107,Major,"Graham Road","Dalston Lane",534950,185100,51.54866271,-0.05509904,0.30,0.19
79991,6,London,168,"Barking and Dagenham",A124,Major,A123S,A123N,543800,184300,51.53929018,0.07212341,1.00,0.62
78405,6,London,176,Bromley,A233,Major,B265,"Fishponds Rd",541950,164000,51.35734573,0.03733070,1.70,1.06
78403,6,London,66,Hillingdon,A4020,Major,"LA Boundary","B467 Harefield Rd",505260,184500,51.54958440,-0.48329346,0.50,0.31
78392,6,London,178,"Kingston upon Thames",A243,Major,B280,"Garrison Lane, Chessington",517380,162000,51.34497026,-0.31602692,1.70,1.06
78388,6,London,134,Croydon,A23,Major,"LA Boundary","Woodplace Lane",529060,157500,51.30199869,-0.15004103,0.40,0.25
78386,6,London,176,Bromley,A21,Major,"B2158 Farnborough Hill",A223,545390,164000,51.35647669,0.08670054,0.90,0.56
78385,6,London,176,Bromley,A224,Major,"The Highway","M25 Spur Junction 4",548130,164000,51.35576925,0.12602258,2.50,1.55
78380,6,London,201,Havering,A1306,Major,"Lamb's Lane North",A13,554320,181500,51.51135758,0.22247124,2.50,1.55
78379,6,London,201,Havering,A127,Major,"Hall Lane (mid-junction)",M25,557600,188670,51.57487163,0.27290585,2.60,1.62
78374,6,London,168,"Barking and Dagenham",A1112,Major,"Collier Row Rd","LA Boundary",548480,190600,51.59468661,0.14221507,0.40,0.25
78373,6,London,124,Redbridge,A1112,Major,"Fowler Rd","LA Boundary",547000,192630,51.61331426,0.12171470,0.80,0.50
78366,6,London,125,"Waltham Forest",A1069,Major,A110,"Forest Side",539000,194530,51.63241670,0.00700356,1.10,0.68
78363,6,London,121,Enfield,A1005,Major,A110,"Oak Avenue",531400,197500,51.66093229,-0.10162528,1.80,1.12
78362,6,London,121,Enfield,A111,Major,"Waggon Rd","LA Boundary",527140,199000,51.67539183,-0.16263668,1.00,0.62
78361,6,London,57,Barnet,A1000,Major,"Kitts End Rd","LA Boundary",524730,198000,51.66694481,-0.19782898,0.40,0.25
78360,6,London,57,Barnet,A1081,Major,"Sunset View","LA Boundary",524100,197400,51.66169201,-0.20714651,0.40,0.25
78359,6,London,57,Barnet,A411,Major,A1(T),"Quinta Drive",522000,195460,51.64471650,-0.23816871,2.30,1.43
78358,6,London,57,Barnet,A5109,Major,"Highwood Hill","Barnet Lane",523500,194160,51.63270640,-0.21695925,3.20,1.99
78357,6,London,57,Barnet,A5109,Major,A1,"Highwood Hill",521500,193250,51.62496312,-0.24615827,1.10,0.68
78356,6,London,57,Barnet,A1,Major,"A5109 Marsh Lane","Courtland Avenue",520930,193100,51.62373749,-0.25444084,0.60,0.37
78349,6,London,66,Hillingdon,A4180,Major,Northgate,A404,508200,191500,51.61194592,-0.43875413,0.60,0.37
78348,6,London,66,Hillingdon,A4180,Major,"B466 Eastcote Rd","Reservoir Rd",508750,188250,51.58262828,-0.43182089,1.60,0.99
78347,6,London,66,Hillingdon,A40,Major,"B467 slips",A437,506800,185280,51.55630597,-0.46085531,0.30,0.19
78346,6,London,66,Hillingdon,A40,Major,"B467 slips","B467 slips",506000,185580,51.55915330,-0.47229996,0.90,0.56
78345,6,London,66,Hillingdon,A40,Major,"LA Boundary","B467 slips",505750,185620,51.55955974,-0.47589286,0.20,0.12
78118,6,London,176,Bromley,A233,Major,"LA Boundary","St Winifred's Rd",543250,157500,51.29860908,0.05337721,1.80,1.12
78117,6,London,176,Bromley,A233,Major,"Churchill Way","St Winifred's Rd",541850,159000,51.31243916,0.03390601,2.10,1.30
76054,6,London,145,Camden,A501,Major,"Tottenham Court Road","Gower Street",529360,182384,51.52556361,-0.13667035,0.20,0.12
76039,6,London,134,Croydon,A2039,Major,A212,A232,533300,165250,51.37067116,-0.08635811,0.80,0.50
76038,6,London,134,Croydon,A232,Major,A222,A2039,533160,165450,51.37250137,-0.08829341,0.20,0.12
76010,6,London,121,Enfield,A105,Major,"Myddleton Ave",A10/A1055,534600,199610,51.67913611,-0.05457663,2.50,1.55
76009,6,London,121,Enfield,A105,Major,A110,"Myddleton Ave",532920,197350,51.65922724,-0.07971949,1.80,1.12
76008,6,London,134,Croydon,A214,Major,B232,A212,533300,170680,51.41946833,-0.08432051,1.40,0.87
75428,6,London,125,"Waltham Forest",A11,Major,"Bush Rd","A12 roundabout",539810,187750,51.57129339,0.01599998,0.10,0.06
75427,6,London,93,"Tower Hamlets",A1261,Major,"Aspen Way tunnel",A1263,538850,180950,51.51042559,-0.00052319,0.20,0.12
75426,6,London,93,"Tower Hamlets",A1261,Major,"Aspen Way",A13,538930,181200,51.51265255,0.00072739,0.50,0.31
75425,6,London,93,"Tower Hamlets",A13,Major,"Aspen Way tunnel","LA boundary",539100,181400,51.51440803,0.00325455,0.20,0.12
75404,6,London,174,"City of London",A11,Major,"Bevis Marks","Whitechapel High St",533640,181200,51.51392771,-0.07545975,0.20,0.12
75403,6,London,174,"City of London",A1211,Major,"London Wall","Outwich St",533240,181420,51.51599922,-0.08113772,0.10,0.06
75402,6,London,174,"City of London",A1211,Major,Bishopsgate,"Outwich St",533270,181470,51.51644147,-0.08068672,0.10,0.06
75401,6,London,174,"City of London",A3211,Major,"Arthur St","Fish St Hill",532800,180720,51.50981220,-0.08773880,0.10,0.06
75400,6,London,174,"City of London",A3211,Major,"Queen St Place","Arthur St",532600,180780,51.51039833,-0.09059654,0.40,0.25
75399,6,London,174,"City of London",A3,Major,"King William St","Upper Thames St",532910,180750,51.51005595,-0.08614334,0.10,0.06
75398,6,London,174,"City of London",A3,Major,"Upper Thames St","King William St",532800,180778,51.51033342,-0.08771697,0.10,0.06
75397,6,London,174,"City of London",A3,Major,"Arthur St/Fish St Hill","Gracechurch St",532870,180800,51.51051468,-0.08670057,0.10,0.06
75396,6,London,174,"City of London",A201,Major,"Victoria Embankment","Queen Victoria St",531640,180830,51.51107194,-0.10440354,0.10,0.06
75385,6,London,57,Barnet,A406,Major,"A406 main route",A1000,526600,190880,51.60254142,-0.17337607,0.20,0.12
75384,6,London,57,Barnet,A406,Major,"A406 main route",A1000,526550,190570,51.59976673,-0.17420945,0.20,0.12
75383,6,London,57,Barnet,A1000,Major,"A406 spur","A406 spur",526620,190600,51.60002060,-0.17318851,0.30,0.19
75382,6,London,57,Barnet,A406,Major,"A406 spur","A406 spur",526580,190730,51.60119789,-0.17371882,0.30,0.19
75349,6,London,178,"Kingston upon Thames",A3,Major,"A3 main route",A238,521800,169960,51.41558250,-0.24986971,0.20,0.12
75348,6,London,178,"Kingston upon Thames",A3,Major,"A3 spur","A238 spur",521750,170000,51.41595272,-0.25057464,0.20,0.12
75347,6,London,178,"Kingston upon Thames",A3,Major,"A3 main route",A238,521820,169810,51.41423010,-0.24963377,0.10,0.06
75346,6,London,178,"Kingston upon Thames",A3,Major,"A3 main route",A238,521650,169910,51.41516532,-0.25204286,0.20,0.12
75345,6,London,178,"Kingston upon Thames",A3,Major,"A238 main route",A3,521660,170050,51.41642140,-0.25185109,0.20,0.12
75344,6,London,103,Southwark,A200,Major,"Crucifix Lane","Tooley St",533374,179950,51.50275744,-0.07976348,0.10,0.06
75343,6,London,103,Southwark,A202,Major,"Medlar St",A215,532300,176870,51.47533071,-0.09638144,0.40,0.25
75342,6,London,103,Southwark,A202,Major,"Camberwell New Rd",A215,532350,176960,51.47612782,-0.09562824,0.30,0.19
75341,6,London,103,Southwark,A215,Major,"Medlar St","Camberwell Church St",532500,176900,51.47555353,-0.09349212,0.30,0.19
75340,6,London,107,Lambeth,A212,Major,A214,"LA Boundary",533710,170800,51.42045019,-0.07838245,0.10,0.06
75339,6,London,96,Islington,A501,Major,"Caledonian Rd","Kings Cross Rd",530470,183010,51.53093429,-0.12044718,0.10,0.06
75338,6,London,96,Islington,A5201,Major,"LA Boundary",A201,531400,182060,51.52218146,-0.10740169,0.10,0.06
75332,6,London,175,"Richmond upon Thames",A313,Major,"The Causeway roundabout","A309 Waldegrave Rd",515900,171050,51.42661526,-0.33431862,0.20,0.12
75330,6,London,177,Sutton,A232,Major,"Chalk Pit Rd",A237,527000,164230,51.36294597,-0.17717890,2.70,1.68
75329,6,London,177,Sutton,A232,Major,"Cheam Rd","Carshalton Rd",525850,163870,51.35996641,-0.19381558,0.60,0.37
75328,6,London,177,Sutton,A232,Major,"Sutton Park Rd","Chalk Pit Rd",525900,164020,51.36130343,-0.19304478,0.40,0.25
75315,6,London,185,Harrow,A5,Major,"LA Boundary",A41,517370,194200,51.63437730,-0.30547472,0.60,0.37
75313,6,London,57,Barnet,A1,Major,"A41/A5109 Selvage Lane","A5109 Marsh Lane",520910,192900,51.62194435,-0.25479862,0.10,0.06
75312,6,London,57,Barnet,A5,Major,A504,A504,522030,188050,51.57811595,-0.24031177,0.10,0.06
75311,6,London,57,Barnet,A504,Major,A5,"Station Rd",522100,188060,51.57819071,-0.23929857,0.10,0.06
75310,6,London,57,Barnet,A504,Major,A5,"Station Rd",522059,188168,51.57917020,-0.23985245,0.20,0.12
75309,6,London,57,Barnet,A504,Major,A5,A5,521970,188000,51.57767954,-0.24119462,0.30,0.19
75291,6,London,167,Newham,A124,Major,A117,A117,542500,183540,51.53279035,0.05308406,0.20,0.12
75271,6,London,165,Haringey,A10,Major,"LA Boundary",A503,533630,188500,51.57953064,-0.07283465,0.80,0.50
75257,6,London,107,Lambeth,A23,Major,"St Matthew's Rd",A2217,530950,175140,51.46009734,-0.11644905,0.20,0.12
75256,6,London,107,Lambeth,A204,Major,"Effra Rd","Brixton Hill",530970,175040,51.45919403,-0.11619833,0.10,0.06
75255,6,London,107,Lambeth,A204,Major,A2217,"St Matthew's Rd",531020,175120,51.45990142,-0.11544944,0.20,0.12
75148,6,London,66,Hillingdon,A3044,Major,"LA Boundary",A3113,504740,174850,51.46294239,-0.49365454,0.20,0.12
75136,6,London,145,Camden,A5,Major,"LA Boundary","B414 Kilburn Park Road",525610,183400,51.53554021,-0.19033498,0.30,0.19
75135,6,London,118,Brent,A5,Major,"LA Boundary","LA Boundary",525280,183800,51.53920833,-0.19494811,0.50,0.31
75134,6,London,118,Brent,A5,Major,"LA Boundary",A406,522570,187310,51.57134836,-0.23278109,0.10,0.06
75133,6,London,57,Barnet,A5,Major,"LA Boundary",A406,522600,187330,51.57152160,-0.23234146,0.10,0.06
75132,6,London,57,Barnet,A5,Major,"LA Boundary",A5150,520790,189600,51.59231268,-0.25766548,0.20,0.12
75131,6,London,118,Brent,A5,Major,"LA Boundary","LA Boundary",520640,189800,51.59414219,-0.25976115,0.20,0.12
75130,6,London,57,Barnet,A5,Major,"LA Boundary","LA Boundary",520570,189900,51.59505587,-0.26073689,0.20,0.12
75129,6,London,118,Brent,A5,Major,"LA Boundary","LA Boundary",520490,190000,51.59597165,-0.26185703,0.10,0.06
75128,6,London,57,Barnet,A5,Major,A5150,"LA Boundary",521110,189250,51.58909863,-0.25316880,0.50,0.31
75127,6,London,118,Brent,A5,Major,"LA Boundary","LA Boundary",521280,189000,51.58681536,-0.25080229,0.10,0.06
75103,6,London,145,Camden,A5202,Major,"St Pancras Way","Kentish Town Rd",529000,184500,51.54466216,-0.14108191,0.10,0.06
75102,6,London,145,Camden,A40,Major,Kingsway,"Procter St",530550,181530,51.51761534,-0.11984266,0.10,0.06
75101,6,London,145,Camden,A40,Major,"High Holborn","Theobalds Rd",530590,181600,51.51823518,-0.11924057,0.20,0.12
75100,6,London,145,Camden,A40,Major,"Southampton Place","Southampton Row",530420,181650,51.51872375,-0.12167081,0.10,0.06
75099,6,London,145,Camden,A40,Major,"Southampton Place",Kingsway,530480,181520,51.51754163,-0.12085465,0.10,0.06
75098,6,London,145,Camden,A40,Major,"High Holborn","Bloomsbury Way",530420,181550,51.51782507,-0.12170780,0.10,0.06
75097,6,London,145,Camden,A40,Major,"Bloomsbury St","Shaftesbury Ave",530100,181450,51.51700010,-0.12635406,0.10,0.06
75096,6,London,145,Camden,A401,Major,"Shaftesbury Avenue","New Oxford St",530080,181400,51.51655535,-0.12666059,0.20,0.12
75095,6,London,145,Camden,A401,Major,"High Holborn","Bloomsbury Way",530110,181400,51.51654845,-0.12622847,0.20,0.12
75094,6,London,145,Camden,A400,Major,"Andrew Borde St","Oxford St",529830,181340,51.51607360,-0.13028366,0.10,0.06
75080,6,London,147,Ealing,A4020,Major,"Greenford Rd","Windmill Lane",514250,180230,51.50945889,-0.35507619,0.10,0.06
75079,6,London,147,Ealing,A4000,Major,"Gunnersbury Lane","Steyne Rd",519800,180240,51.50840090,-0.27513665,0.10,0.06
75077,6,London,147,Ealing,A4000,Major,"High St","Horn Lane",519907,180318,51.50907926,-0.27356907,0.20,0.12
75073,6,London,111,Hounslow,A310,Major,A315,A4,516500,177140,51.48122760,-0.32368846,0.60,0.37
75072,6,London,111,Hounslow,A4,Major,A310,A3002,517000,177810,51.48714648,-0.31626961,1.10,0.68
75071,6,London,111,Hounslow,A4,Major,"A3005 Heston Rd","A3005 Jersey Rd",513750,176840,51.47909037,-0.36336981,0.20,0.12
75070,6,London,111,Hounslow,A3005,Major,"Lampton Rd",A4,513830,176800,51.47871477,-0.36223118,0.20,0.12
75069,6,London,111,Hounslow,A3005,Major,A3305,A4,513700,176770,51.47847125,-0.36411200,0.20,0.12
75068,6,London,111,Hounslow,A3006,Major,A315,A3005,513400,175570,51.46774579,-0.36881480,0.10,0.06
75034,6,London,118,Brent,A4140,Major,A4006,"LA Boundary",519120,188800,51.58547726,-0.28203406,0.10,0.06
74978,6,London,109,Westminster,A41,Major,"Marylebone Rd","York St",527950,181900,51.52153480,-0.15715985,0.10,0.06
74977,6,London,109,Westminster,A4380,Major,"York St","Marylebone Rd",527800,181860,51.52120925,-0.15933521,0.10,0.06
74976,6,London,109,Westminster,A41,Major,"Portman Sq (north)","Wigmore St",528130,181300,51.51610186,-0.15478488,0.10,0.06
74975,6,London,109,Westminster,A4380,Major,"Seymour St","Portman Sq (north)",528000,181230,51.51550221,-0.15668281,0.10,0.06
74974,6,London,109,Westminster,A41,Major,"Gloucester Place","Baker St",527900,181810,51.52073729,-0.15791279,0.20,0.12
74973,6,London,109,Westminster,A41,Major,"Gloucester Place","Baker St",528050,181300,51.51611998,-0.15593720,0.20,0.12
74972,6,London,109,Westminster,A5,Major,A40,"Praed St",527100,181660,51.51956964,-0.16949131,0.10,0.06
74971,6,London,109,Westminster,A302,Major,"Buckingham Palace Rd/Victoria St","lower Grosvenor Place",528737,179285,51.49785532,-0.14677700,0.30,0.19
74927,6,London,66,Hillingdon,A40,Major,"A437 slip","A437 Western Avenue",508300,184720,51.55098670,-0.43939980,0.60,0.37
74926,6,London,66,Hillingdon,A40,Major,"A437 Western Avenue","A437 slip",507500,185070,51.55428553,-0.45082639,1.20,0.75
74925,6,London,66,Hillingdon,A437,Major,"A437 Long Lane",A40,507900,184720,51.55106331,-0.44516653,1.00,0.62
74924,6,London,66,Hillingdon,A437,Major,B466,A40,507800,185070,51.55422830,-0.44650100,0.50,0.31
74923,6,London,66,Hillingdon,A437,Major,"A437 Western Avenue",B466,507670,184920,51.55290489,-0.44842121,0.20,0.12
74922,6,London,66,Hillingdon,A437,Major,"A437 Long Lane",A40,507550,184880,51.55256824,-0.45016354,0.80,0.50
74909,6,London,108,Wandsworth,A3036,Major,A3,A214,526300,174840,51.45845675,-0.18345324,0.20,0.12
74908,6,London,108,Wandsworth,A214,Major,A3036,A3,526400,174850,51.45852433,-0.18201104,0.10,0.06
74907,6,London,122,Hackney,A106,Major,A12,"LA Boundary",537470,185700,51.55344717,-0.01854322,0.40,0.25
74906,6,London,122,Hackney,A106,Major,"Victoria Park Road","Cassland Road",536325,184749,51.54517860,-0.03541627,0.20,0.12
74905,6,London,93,"Tower Hamlets",A11,Major,"St Botolph St/Aldgate High St","A1202/A13 mid-junction",533850,181240,51.51423745,-0.07242000,0.20,0.12
74693,6,London,118,Brent,A406,Major,"A4088 (midpoint)","A4088 Neasden Lane North",521170,186020,51.56005653,-0.25341703,0.10,0.06
74692,6,London,118,Brent,A4088,Major,"A4088 split",A406,521100,186130,51.56106015,-0.25438846,0.30,0.19
74691,6,London,118,Brent,A4088,Major,"A4088 split",A406,520980,186110,51.56090610,-0.25612567,0.60,0.37
74652,6,London,57,Barnet,A5135,Major,A1,"A5135 Newark Green roundabout",521140,196690,51.65595666,-0.25016592,0.10,0.06
74651,6,London,57,Barnet,A5135,Major,"A5135 Newark Green roundabout",A1,521230,196540,51.65458917,-0.24891757,0.50,0.31
74637,6,London,121,Enfield,A1055,Major,A406,"A1055 Meridian Way",535100,192480,51.61494495,-0.05010206,0.70,0.43
74630,6,London,134,Croydon,A212,Major,A222,A213,532500,166900,51.38568648,-0.09722990,0.50,0.31
74624,6,London,106,Bexley,A2,Major,"A221S midpoint","A221 Lodge Lane",547560,174370,51.44909582,0.12215163,0.20,0.12
74623,6,London,106,Bexley,A2,Major,"A221N Danson Road","A221S midpoint",547425,174385,51.44926574,0.12021656,0.10,0.06
74622,6,London,106,Bexley,A221,Major,"A221 Danson Underpass roundabout",A2,547570,174460,51.44990191,0.12233297,0.20,0.12
74621,6,London,106,Bexley,A221,Major,A2,"A221 Danson Underpass roundabout",547489,174447,51.44980619,0.12116274,0.20,0.12
74620,6,London,106,Bexley,A221,Major,A210,"A221 Danson Road",547340,174300,51.44852408,0.11895885,0.40,0.25
74545,6,London,93,"Tower Hamlets",A1262,Major,A13,A1261,538910,181040,51.51121963,0.00037631,0.20,0.12
74541,6,London,110,"Kensington and Chelsea",A3220,Major,"LA Boundary",A40,523830,180006,51.50543027,-0.21717803,0.30,0.19
74540,6,London,146,"Hammersmith and Fulham",A3220,Major,"LA Boundary","LA Boundary",523775,180134,51.50659268,-0.21792518,0.50,0.31
74539,6,London,110,"Kensington and Chelsea",A3220,Major,A40M,"LA Boundary",523615,180795,51.51256828,-0.21999775,1.00,0.62
74538,6,London,146,"Hammersmith and Fulham",A40,Major,A40,A219,523100,181060,51.51506226,-0.22732300,0.20,0.12
74537,6,London,146,"Hammersmith and Fulham",A40,Major,A219,"LA Boundary",523250,181080,51.51520933,-0.22515538,0.30,0.19
74536,6,London,110,"Kensington and Chelsea",A40,Major,"LA Boundary",M41,523485,181110,51.51542768,-0.22175989,0.10,0.06
74535,6,London,110,"Kensington and Chelsea",A40,Major,M41,"LA Boundary",524200,181350,51.51742804,-0.21137634,1.70,1.06
74534,6,London,109,Westminster,A40,Major,"LA Boundary",A4206,525432,181677,51.52009490,-0.19351338,2.00,1.24
74533,6,London,105,Greenwich,A102,Major,A2,A2,540750,176920,51.47374238,0.02523041,0.30,0.19
74532,6,London,105,Greenwich,A102,Major,"Sun in the sands  r/abt","Woolwich rd",540525,177505,51.47905503,0.02222541,1.40,0.87
74531,6,London,105,Greenwich,A102,Major,"Dreadnought Street","Woolwich rd",539900,178560,51.48869003,0.01364927,1.20,0.75
74530,6,London,122,Hackney,A12,Major,A106,A106,536692,185063,51.54791166,-0.03000515,1.10,0.68
74529,6,London,122,Hackney,A12,Major,A106,"LA Boundary",536820,184500,51.54282148,-0.02837904,0.40,0.25
74528,6,London,93,"Tower Hamlets",A12,Major,"LA Boundary",B142,537000,184000,51.53828481,-0.02597948,1.00,0.62
74527,6,London,93,"Tower Hamlets",A12,Major,B142,B142,537300,183460,51.53335953,-0.02186696,0.30,0.19
74526,6,London,134,Croydon,A215,Major,"A213 ManoR Rd","A213 High St",534089,168440,51.39915265,-0.07382681,0.10,0.06
74514,6,London,201,Havering,A1306,Major,"A125 / B1335","Lamb's Lane North",553000,182550,51.52115064,0.20392033,1.50,0.93
74513,6,London,201,Havering,A1306,Major,"A13 Marsh Way","A125 / B1335",551000,182850,51.52438350,0.17524400,1.50,0.93
74512,6,London,201,Havering,A1306,Major,"LA Boundary","Marsh Way",550420,183000,51.52588585,0.16695374,0.40,0.25
74511,6,London,168,"Barking and Dagenham",A1306,Major,A1240,"LA Boundary",550000,183146,51.52730928,0.16096599,1.30,0.81
74510,6,London,168,"Barking and Dagenham",A1306,Major,A13,A1240,548800,183550,51.53125645,0.14385051,0.60,0.37
74498,6,London,57,Barnet,A1003,Major,A598,A1000,526330,191980,51.61248746,-0.17687668,0.20,0.12
74022,6,London,107,Lambeth,A205,Major,"LA Boundary",A24,528815,174410,51.45402635,-0.14742902,0.10,0.06
74021,6,London,107,Lambeth,A24,Major,"LA Boundary",A205,528825,174305,51.45308044,-0.14732335,0.20,0.12
73994,6,London,177,Sutton,A297,Major,A217,"LA Boundary",526060,166685,51.38521896,-0.18980361,0.20,0.12
73993,6,London,134,Croydon,A237,Major,A2022,"LA Boundary",529365,161725,51.33990036,-0.14413751,0.10,0.06
73985,6,London,178,"Kingston upon Thames",A3,Major,"LA Boundary",A309,517865,165428,51.37568041,-0.30793220,0.10,0.06
73984,6,London,178,"Kingston upon Thames",A309,Major,A3,"LA Boundary",517861,165416,51.37557339,-0.30799362,0.10,0.06
73961,6,London,93,"Tower Hamlets",A101,Major,"LA Boundary",A13,535530,180600,51.50808588,-0.04846960,1.10,0.68
73906,6,London,125,"Waltham Forest",A12,Major,A114,"LA Boundary",539922,187824,51.57193055,0.01764439,0.20,0.12
73905,6,London,124,Redbridge,A114,Major,A1008,"LA Boundary",540160,187590,51.56976877,0.02098300,0.40,0.25
73903,6,London,125,"Waltham Forest",A406,Major,A104,"LA Boundary",539445,190430,51.59546518,0.01179928,0.20,0.12
73902,6,London,125,"Waltham Forest",A104,Major,A406,"LA Boundary",539450,190700,51.59789006,0.01197856,0.80,0.50
73901,6,London,124,Redbridge,A1009,Major,"LA Boundary",A104,539950,191810,51.60774036,0.01963517,0.10,0.06
73900,6,London,125,"Waltham Forest",A110,Major,"LA Boundary",A1069,538930,193960,51.62731211,0.00576680,1.50,0.93
73838,6,London,111,Hounslow,A205,Major,A315,"LA Boundary",518994,177968,51.48815107,-0.28751094,0.20,0.12
73823,6,London,167,Newham,A1020,Major,"LA Boundary",A1011,539665,180840,51.50923627,0.01116969,1.10,0.68
73822,6,London,167,Newham,A13,Major,"LA Boundary",A1011,539227,181449,51.51481708,0.00510292,0.30,0.19
73821,6,London,93,"Tower Hamlets",A115,Major,"LA Boundary","LA Boundary",537270,184510,51.54280228,-0.02189008,0.80,0.50
73820,6,London,167,Newham,A114,Major,A118,"LA Boundary",540500,185500,51.55090390,0.02505105,1.00,0.62
73819,6,London,167,Newham,A116,Major,"LA Boundary",A117,541766,186324,51.55799143,0.04362948,0.10,0.06
73818,6,London,124,Redbridge,A406,Major,A118,"LA Boundary",543400,186000,51.55466737,0.06705176,0.40,0.25
73799,6,London,108,Wandsworth,A218,Major,"LA Boundary","A218 split",525280,173500,51.44664001,-0.19860135,1.40,0.87
73798,6,London,108,Wandsworth,A24,Major,"LA Boundary",A217,527300,171200,51.42551960,-0.17037473,0.70,0.43
73797,6,London,108,Wandsworth,A217,Major,"LA Boundary",A24,527740,171160,51.42506122,-0.16406381,0.90,0.56
73747,6,London,103,Southwark,A205,Major,A2216,"LA Boundary",534481,173250,51.44228516,-0.06637164,0.30,0.19
73746,6,London,104,Lewisham,A2,Major,"LA Boundary","A2 split",535320,177250,51.47803159,-0.05277778,0.30,0.19
73734,6,London,111,Hounslow,A30,Major,A315,"LA Boundary",508110,173602,51.45109121,-0.44554234,0.60,0.37
